2026-04-05 12:45:30,831 - INFO - Use pytorch device_name: cuda:0
2026-04-05 12:45:30,831 - INFO - Load pretrained SentenceTransformer: shibing624/text2vec-base-chinese
2026-04-05 12:45:36,475 - INFO - Law retriever initialized. Total records: 45199
2026-04-05 12:45:36,478 - INFO - Start running deepseek_v3 with retrieval on task 1_1
2026-04-05 12:45:44,872 - WARNING - [1_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [631] is not enough (request id: 2026040512454033048474461114421)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 15:33:58,863 - WARNING - [5_2] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [1068] is not enough (request id: 2026040515334854221328420434542)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 15:35:10,570 - WARNING - [5_2] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [1129] is not enough (request id: 2026040515350356105931284145337)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 15:38:13,711 - WARNING - [5_2] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [784] is not enough (request id: 2026040515380952984618637211621)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 15:40:04,923 - WARNING - [5_2] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [800] is not enough (request id: 2026040515400245940175779478683)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 15:41:29,533 - WARNING - [5_2] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [835] is not enough (request id: 202604051541289696056690047538)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 15:43:46,115 - WARNING - [5_2] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [987] is not enough (request id: 2026040515433511117020617481935)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 15:44:15,165 - WARNING - [5_2] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [1796] is not enough (request id: 2026040515440961251867900181107)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 15:44:18,039 - WARNING - [5_2] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [1086] is not enough (request id: 2026040515441398800348657275103)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 15:44:36,863 - WARNING - [5_2] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [866] is not enough (request id: 2026040515441946393926559451382)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 15:48:13,906 - WARNING - [5_2] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [856] is not enough (request id: 2026040515480641248999318205862)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 15:48:17,724 - WARNING - [5_2] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [868] is not enough (request id: 202604051548156082076902361474)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 15:52:13,340 - WARNING - [5_2] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [1468] is not enough (request id: 2026040515520998710653643632696)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 15:55:43,496 - WARNING - [5_2] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [1034] is not enough (request id: 2026040515553450150819458125978)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 15:57:18,501 - WARNING - [5_2] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [1356] is not enough (request id: 2026040515571048886415862149706)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:04:05,126 - WARNING - [5_2] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [1077] is not enough (request id: 2026040516035290712158323107328)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:05:18,083 - WARNING - [5_2] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [896] is not enough (request id: 2026040516051466797753415469583)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:07:38,833 - WARNING - [5_2] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [1244] is not enough (request id: 2026040516071443789460029649565)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:13:24,076 - WARNING - [5_2] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [790] is not enough (request id: 2026040516132278097961220776526)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:15:50,534 - INFO - Start running deepseek_v3 with retrieval on task 5_3
2026-04-05 16:16:19,398 - WARNING - [5_3] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [605] is not enough (request id: 202604051616152683004919798209)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:16:19,790 - WARNING - [5_3] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [696] is not enough (request id: 2026040516161346261600979277516)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:16:48,595 - WARNING - [5_3] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [586] is not enough (request id: 2026040516164527871249738661448)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:16:58,581 - WARNING - [5_3] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [717] is not enough (request id: 2026040516165621699368742326505)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:17:56,584 - WARNING - [5_3] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [594] is not enough (request id: 2026040516175047345775891999199)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:18:01,836 - WARNING - [5_3] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [688] is not enough (request id: 2026040516180124029329240942471)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:18:19,978 - WARNING - [5_3] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [573] is not enough (request id: 2026040516181779571778513113106)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:18:35,995 - WARNING - [5_3] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [817] is not enough (request id: 2026040516182965432125053096070)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:18:36,397 - WARNING - [5_3] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [616] is not enough (request id: 2026040516183065673089514961979)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:18:36,732 - WARNING - [5_3] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [609] is not enough (request id: 2026040516183150396442391576592)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:18:37,716 - WARNING - [5_3] attempt 1 failed: API returned unexpected response: {'error': {'message': 'system cpu overloaded (request id: 2026040516183275155372089211422)', 'localized_message': 'Unknown error', 'type': 'one_api_error', 'param': '', 'code': 'system_cpu_overloaded'}}
2026-04-05 16:18:39,339 - WARNING - [5_3] attempt 1 failed: API returned unexpected response: {'error': {'message': 'system cpu overloaded (request id: 2026040516183736781313709097671)', 'localized_message': 'Unknown error', 'type': 'one_api_error', 'param': '', 'code': 'system_cpu_overloaded'}}
2026-04-05 16:20:02,906 - WARNING - [5_3] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [575] is not enough (request id: 2026040516200139933011653990181)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:20:18,577 - WARNING - [5_3] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [697] is not enough (request id: 2026040516201673881428785236144)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:20:44,420 - INFO - Start running deepseek_v3 with retrieval on task 5_4
2026-04-05 16:20:50,118 - WARNING - [5_4] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [755] is not enough (request id: 20260405162047547531452989710)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:21:43,179 - WARNING - [5_4] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [750] is not enough (request id: 202604051621355184463446842923)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:22:02,545 - WARNING - [5_4] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [813] is not enough (request id: 2026040516220245742778134337576)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:23:46,653 - WARNING - [5_4] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [824] is not enough (request id: 2026040516234597440929020433507)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:27:03,780 - WARNING - [5_4] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [801] is not enough (request id: 2026040516270127927222009632083)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:27:50,740 - WARNING - [5_4] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [908] is not enough (request id: 2026040516274437018487104337153)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:28:14,243 - WARNING - [5_4] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [812] is not enough (request id: 202604051628142994841477045516)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:29:14,908 - WARNING - [5_4] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [886] is not enough (request id: 2026040516291170632645787113890)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:29:19,618 - WARNING - [5_4] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [890] is not enough (request id: 2026040516291427310901501499571)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:29:30,982 - WARNING - [5_4] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [894] is not enough (request id: 2026040516292761758828318455899)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:29:34,098 - WARNING - [5_4] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [892] is not enough (request id: 2026040516293232820097045896054)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:30:20,974 - WARNING - [5_4] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [759] is not enough (request id: 2026040516301946717075694315134)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:30:26,277 - WARNING - [5_4] attempt 2 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [759] is not enough (request id: 2026040516302444795663776169172)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:31:53,418 - WARNING - [5_4] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [754] is not enough (request id: 2026040516315221205995776075212)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:33:56,846 - WARNING - [5_4] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [724] is not enough (request id: 2026040516335381279887831588981)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:36:27,300 - WARNING - [5_4] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [872] is not enough (request id: 2026040516361559915060770127591)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:36:34,417 - WARNING - [5_4] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [870] is not enough (request id: 2026040516363152610456013006897)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:38:29,261 - WARNING - [5_4] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [846] is not enough (request id: 2026040516382785375596582220308)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:38:49,730 - WARNING - [5_4] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [788] is not enough (request id: 2026040516384756995035417940640)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:40:01,652 - WARNING - [5_4] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [758] is not enough (request id: 2026040516395837037160475197630)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:42:00,207 - WARNING - [5_4] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [764] is not enough (request id: 2026040516415416040090893037988)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:43:24,029 - WARNING - [5_4] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [740] is not enough (request id: 2026040516432059080871528773220)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:43:54,174 - WARNING - [5_4] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [912] is not enough (request id: 2026040516435443251479208431781)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:44:23,416 - WARNING - [5_4] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [735] is not enough (request id: 2026040516441649745014524307149)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:45:25,577 - WARNING - [5_4] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [715] is not enough (request id: 2026040516452194108884054521825)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:45:37,774 - WARNING - [5_4] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [785] is not enough (request id: 2026040516453494953814695616158)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:46:02,596 - WARNING - [5_4] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [788] is not enough (request id: 2026040516460150376435116412462)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:47:24,560 - WARNING - [5_4] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [785] is not enough (request id: 2026040516472231255091742525251)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:49:11,465 - INFO - Start running deepseek_v3 with retrieval on task 6_1
2026-04-05 16:49:38,145 - WARNING - [6_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [775] is not enough (request id: 2026040516493659711956060746074)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:49:54,264 - WARNING - [6_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [665] is not enough (request id: 202604051649523791396174646791)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:50:18,578 - WARNING - [6_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [668] is not enough (request id: 2026040516501154593878187517011)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:50:18,956 - WARNING - [6_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [675] is not enough (request id: 2026040516501255490800208765049)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:50:41,836 - WARNING - [6_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [645] is not enough (request id: 20260405165041977711975881273)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:50:44,404 - WARNING - [6_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [641] is not enough (request id: 2026040516504326062846384654322)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:50:52,141 - WARNING - [6_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [660] is not enough (request id: 2026040516504981715348076814549)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:50:56,244 - WARNING - [6_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [663] is not enough (request id: 2026040516505332556054576631375)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:50:58,179 - WARNING - [6_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [647] is not enough (request id: 202604051650544204754400739080)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:51:23,450 - WARNING - [6_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [680] is not enough (request id: 2026040516512197060926337783421)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:51:32,497 - WARNING - [6_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [746] is not enough (request id: 2026040516513193669221833965916)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:52:12,041 - WARNING - [6_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [688] is not enough (request id: 2026040516520836859576016388460)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:52:37,110 - WARNING - [6_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [674] is not enough (request id: 2026040516523549128789097621457)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:52:37,367 - WARNING - [6_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [644] is not enough (request id: 2026040516523593042953043475102)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:52:58,878 - WARNING - [6_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [698] is not enough (request id: 2026040516525418116909228669150)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:53:18,194 - WARNING - [6_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [661] is not enough (request id: 2026040516531172020493622263181)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:53:18,475 - WARNING - [6_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [657] is not enough (request id: 2026040516531363976156091485593)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:53:30,699 - WARNING - [6_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [677] is not enough (request id: 2026040516532713947097662278613)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:53:40,675 - WARNING - [6_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [719] is not enough (request id: 2026040516534062387802651797158)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:54:25,943 - WARNING - [6_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [623] is not enough (request id: 2026040516542277375698866591270)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:54:42,287 - WARNING - [6_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [672] is not enough (request id: 2026040516543743897345182817953)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:54:49,773 - WARNING - [6_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [630] is not enough (request id: 2026040516544752927459488732956)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:55:02,897 - WARNING - [6_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [671] is not enough (request id: 2026040516545947999048867021418)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:56:09,942 - WARNING - [6_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [680] is not enough (request id: 202604051656077203204200565840)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:56:26,106 - WARNING - [6_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [685] is not enough (request id: 2026040516562445700886056634733)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:56:26,482 - WARNING - [6_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [614] is not enough (request id: 2026040516562532362149098398541)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:56:40,845 - WARNING - [6_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [655] is not enough (request id: 2026040516563637951614096953159)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 16:56:41,570 - WARNING - [6_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [691] is not enough (request id: 2026040516563816837484374504500)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
